school,major,risk_level,source_present,official_source_type,required_recommended_mixed,numeric_score_suspect,gpa_suspect,credit_suspect,same_requirements_as_other_majors,needs_official_check,notes
UCLA,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Computer Science and Engineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Bioengineering,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Business Economics,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Economics,verified,true,official_site,false,false,false,false,false,false,None
UCLA,Psychology,verified,true,official_site,false,false,false,false,false,false,None
UC Davis,Computer Science,verified,true,assist,false,false,false,false,false,false,None
UC Davis,Computer Science and Engineering,verified,true,assist,false,false,false,false,false,false,None
UC Davis,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Davis,Managerial Economics,verified,true,official_site,false,false,false,false,false,false,None
UC Davis,Psychology,verified,true,assist,false,false,false,false,false,false,None
UC Davis,Mechanical Engineering,verified,true,assist,false,false,false,false,false,false,None
UC Davis,Electrical Engineering,verified,true,assist,false,false,false,false,false,false,None
UC Davis,Biotechnology,verified,true,assist,false,false,false,false,false,false,None
UC Davis,Cognitive Science,verified,true,assist,false,false,false,false,false,false,None
UC Santa Barbara,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Barbara,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Barbara,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Barbara,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Barbara,Economics,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Barbara,Financial Mathematics and Statistics,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Barbara,Psychology,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Barbara,Actuarial Science,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Cruz,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Cruz,Computer Engineering,verified,true,assist,false,false,false,false,false,false,None
UC Santa Cruz,Technology and Information Management,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Cruz,Network and Digital Technology,verified,true,assist,false,false,false,false,false,false,None
UC Santa Cruz,Cognitive Science,verified,true,official_site,false,false,false,false,false,false,None
UC Santa Cruz,Psychology,verified,true,official_site,false,false,false,false,false,false,None
UC Riverside,Computer Science,verified,true,assist,false,false,false,false,false,false,None
UC Riverside,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Riverside,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
UC Riverside,Business Economics,verified,true,official_site,false,false,false,false,false,false,None
UC Riverside,Mechanical Engineering,verified,true,assist,false,false,false,false,false,false,None
UC Riverside,Electrical Engineering,verified,true,assist,false,false,false,false,false,false,None
UC Merced,Computer Science and Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Merced,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
